Latitude,Longitude,LWE_Data,Date
-23.50,32.50,-0.03964,20161127
-23.50,33.50,-0.04287,20161127
-23.50,34.50,-0.04414,20161127
-23.50,35.50,-0.04358,20161127
-23.50,36.50,-0.04151,20161127
-22.50,17.50,-0.02763,20161127
-22.50,18.50,-0.02517,20161127
-22.50,19.50,-0.02165,20161127
-22.50,20.50,-0.01734,20161127
-22.50,21.50,-0.01243,20161127
-22.50,22.50,-0.00726,20161127
-22.50,23.50,-0.00256,20161127
-22.50,24.50,0.00062,20161127
-22.50,25.50,0.00112,20161127
-22.50,26.50,-0.00181,20161127
-22.50,27.50,-0.00818,20161127
-22.50,28.50,-0.01721,20161127
-22.50,29.50,-0.02756,20161127
-22.50,30.50,-0.03769,20161127
-22.50,31.50,-0.04627,20161127
-22.50,32.50,-0.05236,20161127
-22.50,33.50,-0.05554,20161127
-22.50,34.50,-0.05595,20161127
-22.50,35.50,-0.05419,20161127
-22.50,36.50,-0.05126,20161127
-36.50,17.50,0.01884,20161224
-36.50,18.50,0.02343,20161224
-36.50,19.50,0.03149,20161224
-36.50,20.50,0.04150,20161224
-36.50,21.50,0.05148,20161224
-36.50,22.50,0.05951,20161224
-36.50,23.50,0.06421,20161224
-35.50,17.50,0.00559,20161224
-35.50,18.50,0.01038,20161224
-35.50,19.50,0.01951,20161224
-35.50,20.50,0.03146,20161224
-35.50,21.50,0.04412,20161224
-35.50,22.50,0.05534,20161224
-35.50,23.50,0.06341,20161224
-35.50,24.50,0.06741,20161224
-35.50,25.50,0.06735,20161224
-35.50,26.50,0.06398,20161224
-35.50,27.50,0.05847,20161224
-35.50,28.50,0.05203,20161224
-34.50,17.50,-0.01206,20161224
-34.50,18.50,-0.00749,20161224
-34.50,19.50,0.00192,20161224
-34.50,20.50,0.01478,20161224
-34.50,21.50,0.02911,20161224
-34.50,22.50,0.04271,20161224
-34.50,23.50,0.05373,20161224
-34.50,24.50,0.06102,20161224
-34.50,25.50,0.06432,20161224
-34.50,26.50,0.06413,20161224
-34.50,27.50,0.06139,20161224
-34.50,28.50,0.05715,20161224
-34.50,29.50,0.05220,20161224
-33.50,17.50,-0.02988,20161224
-33.50,18.50,-0.02584,20161224
-33.50,19.50,-0.01702,20161224
-33.50,20.50,-0.00451,20161224
-33.50,21.50,0.00998,20161224
-33.50,22.50,0.02448,20161224
-33.50,23.50,0.03718,20161224
-33.50,24.50,0.04685,20161224
-33.50,25.50,0.05305,20161224
-33.50,26.50,0.05603,20161224
-33.50,27.50,0.05651,20161224
-33.50,28.50,0.05531,20161224
-33.50,29.50,0.05303,20161224
-33.50,30.50,0.04996,20161224
-33.50,31.50,0.04601,20161224
-32.50,17.50,-0.04259,20161224
-32.50,18.50,-0.03935,20161224
-32.50,19.50,-0.03194,20161224
-32.50,20.50,-0.02109,20161224
-32.50,21.50,-0.00805,20161224
-32.50,22.50,0.00557,20161224
-32.50,23.50,0.01823,20161224
-32.50,24.50,0.02877,20161224
-32.50,25.50,0.03665,20161224
-32.50,26.50,0.04195,20161224
-32.50,27.50,0.04519,20161224
-32.50,28.50,0.04700,20161224
-32.50,29.50,0.04783,20161224
-32.50,30.50,0.04779,20161224
-32.50,31.50,0.04662,20161224
-31.50,17.50,-0.04686,20161224
-31.50,18.50,-0.04466,20161224
-31.50,19.50,-0.03931,20161224
-31.50,20.50,-0.03115,20161224
-31.50,21.50,-0.02095,20161224
-31.50,22.50,-0.00981,20161224
-31.50,23.50,0.00112,20161224
-31.50,24.50,0.01088,20161224
-31.50,25.50,0.01896,20161224
-31.50,26.50,0.02533,20161224
-31.50,27.50,0.03031,20161224
-31.50,28.50,0.03439,20161224
-31.50,29.50,0.03789,20161224
-31.50,30.50,0.04081,20161224
-31.50,31.50,0.04281,20161224
-31.50,32.50,0.04329,20161224
-30.50,17.50,-0.04332,20161224
-30.50,18.50,-0.04227,20161224
-30.50,19.50,-0.03928,20161224
-30.50,20.50,-0.03440,20161224
-30.50,21.50,-0.02794,20161224
-30.50,22.50,-0.02043,20161224
-30.50,23.50,-0.01253,20161224
-30.50,24.50,-0.00485,20161224
-30.50,25.50,0.00219,20161224
-30.50,26.50,0.00849,20161224
-30.50,27.50,0.01419,20161224
-30.50,28.50,0.01958,20161224
-30.50,29.50,0.02484,20161224
-30.50,30.50,0.02996,20161224
-30.50,31.50,0.03455,20161224
-30.50,32.50,0.03797,20161224
-30.50,33.50,0.03955,20161224
-29.50,17.50,-0.03578,20161224
-29.50,18.50,-0.03572,20161224
-29.50,19.50,-0.03498,20161224
-29.50,20.50,-0.03349,20161224
-29.50,21.50,-0.03116,20161224
-29.50,22.50,-0.02792,20161224
-29.50,23.50,-0.02381,20161224
-29.50,24.50,-0.01900,20161224
-29.50,25.50,-0.01368,20161224
-29.50,26.50,-0.00806,20161224
-29.50,27.50,-0.00224,20161224
-29.50,28.50,0.00379,20161224
-29.50,29.50,0.01004,20161224
-29.50,30.50,0.01640,20161224
-29.50,31.50,0.02256,20161224
-29.50,32.50,0.02793,20161224
-29.50,33.50,0.03187,20161224
-29.50,34.50,0.03379,20161224
-28.50,17.50,-0.02846,20161224
-28.50,18.50,-0.02891,20161224
-28.50,19.50,-0.03000,20161224
-28.50,20.50,-0.03166,20161224
-28.50,21.50,-0.03342,20161224
-28.50,22.50,-0.03456,20161224
-28.50,23.50,-0.03442,20161224
-28.50,24.50,-0.03259,20161224
-28.50,25.50,-0.02907,20161224
-28.50,26.50,-0.02415,20161224
-28.50,27.50,-0.01824,20161224
-28.50,28.50,-0.01175,20161224
-28.50,29.50,-0.00497,20161224
-28.50,30.50,0.00190,20161224
-28.50,31.50,0.00859,20161224
-28.50,32.50,0.01471,20161224
-28.50,33.50,0.01979,20161224
-28.50,34.50,0.02333,20161224
-27.50,17.50,-0.02327,20161224
-27.50,18.50,-0.02370,20161224
-27.50,19.50,-0.02615,20161224
-27.50,20.50,-0.03053,20161224
-27.50,21.50,-0.03592,20161224
-27.50,22.50,-0.04094,20161224
-27.50,23.50,-0.04420,20161224
-27.50,24.50,-0.04477,20161224
-27.50,25.50,-0.04247,20161224
-27.50,26.50,-0.03776,20161224
-27.50,27.50,-0.03147,20161224
-27.50,28.50,-0.02447,20161224
-27.50,29.50,-0.01740,20161224
-27.50,30.50,-0.01065,20161224
-27.50,31.50,-0.00440,20161224
-27.50,32.50,0.00124,20161224
-27.50,33.50,0.00612,20161224
-27.50,34.50,0.01003,20161224
-27.50,35.50,0.01280,20161224
-26.50,17.50,-0.01944,20161224
-26.50,18.50,-0.01977,20161224
-26.50,19.50,-0.02334,20161224
-26.50,20.50,-0.02988,20161224
-26.50,21.50,-0.03798,20161224
-26.50,22.50,-0.04559,20161224
-26.50,23.50,-0.05079,20161224
-26.50,24.50,-0.05236,20161224
-26.50,25.50,-0.05014,20161224
-26.50,26.50,-0.04488,20161224
-26.50,27.50,-0.03784,20161224
-26.50,28.50,-0.03036,20161224
-26.50,29.50,-0.02345,20161224
-26.50,30.50,-0.01762,20161224
-26.50,31.50,-0.01291,20161224
-26.50,32.50,-0.00907,20161224
-26.50,33.50,-0.00578,20161224
-26.50,34.50,-0.00280,20161224
-26.50,35.50,-0.00009,20161224
-26.50,36.50,0.00232,20161224
-25.50,17.50,-0.01563,20161224
-25.50,18.50,-0.01643,20161224
-25.50,19.50,-0.02123,20161224
-25.50,20.50,-0.02927,20161224
-25.50,21.50,-0.03859,20161224
-25.50,22.50,-0.04674,20161224
-25.50,23.50,-0.05164,20161224
-25.50,24.50,-0.05224,20161224
-25.50,25.50,-0.04864,20161224
-25.50,26.50,-0.04201,20161224
-25.50,27.50,-0.03402,20161224
-25.50,28.50,-0.02637,20161224
-25.50,29.50,-0.02030,20161224
-25.50,30.50,-0.01639,20161224
-25.50,31.50,-0.01445,20161224
-25.50,32.50,-0.01378,20161224
-25.50,33.50,-0.01342,20161224
-25.50,34.50,-0.01257,20161224
-25.50,35.50,-0.01084,20161224
-25.50,36.50,-0.00831,20161224
-24.50,17.50,-0.01223,20161224
-24.50,18.50,-0.01457,20161224
-24.50,19.50,-0.02078,20161224
-24.50,20.50,-0.02940,20161224
-24.50,21.50,-0.03808,20161224
-24.50,22.50,-0.04442,20161224
-24.50,23.50,-0.04672,20161224
-24.50,24.50,-0.04449,20161224
-24.50,25.50,-0.03837,20161224
-24.50,26.50,-0.02990,20161224
-24.50,27.50,-0.02101,20161224
-24.50,28.50,-0.01356,20161224
-24.50,29.50,-0.00893,20161224
-24.50,30.50,-0.00766,20161224
-24.50,31.50,-0.00936,20161224
-24.50,32.50,-0.01278,20161224
-24.50,33.50,-0.01626,20161224
-24.50,34.50,-0.01829,20161224
-24.50,35.50,-0.01807,20161224
-24.50,36.50,-0.01575,20161224
-23.50,17.50,-0.01171,20161224
-23.50,18.50,-0.01633,20161224
-23.50,19.50,-0.02366,20161224
-23.50,20.50,-0.03166,20161224
-23.50,21.50,-0.03799,20161224
-23.50,22.50,-0.04079,20161224
-23.50,23.50,-0.03925,20161224
-23.50,24.50,-0.03362,20161224
-23.50,25.50,-0.02502,20161224
-23.50,26.50,-0.01507,20161224
-23.50,27.50,-0.00565,20161224
-23.50,28.50,0.00142,20161224
-23.50,29.50,0.00472,20161224
-23.50,30.50,0.00361,20161224
-23.50,31.50,-0.00140,20161224
-23.50,32.50,-0.00865,20161224
-23.50,33.50,-0.01577,20161224
-23.50,34.50,-0.02052,20161224
-23.50,35.50,-0.02167,20161224
-23.50,36.50,-0.01940,20161224
-22.50,17.50,-0.01635,20161224
-22.50,18.50,-0.02280,20161224
-22.50,19.50,-0.03009,20161224
-22.50,20.50,-0.03612,20161224
-22.50,21.50,-0.03914,20161224
-22.50,22.50,-0.03834,20161224
-22.50,23.50,-0.03383,20161224
-22.50,24.50,-0.02639,20161224
-22.50,25.50,-0.01711,20161224
-22.50,26.50,-0.00718,20161224
-22.50,27.50,0.00200,20161224
-22.50,28.50,0.00883,20161224
-22.50,29.50,0.01178,20161224
-22.50,30.50,0.00991,20161224
-22.50,31.50,0.00352,20161224
-22.50,32.50,-0.00561,20161224
-22.50,33.50,-0.01467,20161224
-22.50,34.50,-0.02082,20161224
-22.50,35.50,-0.02240,20161224
-22.50,36.50,-0.01964,20161224
-36.50,17.50,-0.00200,20170121
-36.50,18.50,-0.00674,20170121
-36.50,19.50,-0.01081,20170121
-36.50,20.50,-0.01263,20170121
-36.50,21.50,-0.01071,20170121
-36.50,22.50,-0.00419,20170121
-36.50,23.50,0.00675,20170121
-35.50,17.50,-0.00641,20170121
-35.50,18.50,-0.01214,20170121
-35.50,19.50,-0.01697,20170121
-35.50,20.50,-0.01966,20170121
-35.50,21.50,-0.01894,20170121
-35.50,22.50,-0.01396,20170121
-35.50,23.50,-0.00468,20170121
-35.50,24.50,0.00794,20170121
-35.50,25.50,0.02203,20170121
-35.50,26.50,0.03517,20170121
-35.50,27.50,0.04494,20170121
-35.50,28.50,0.04937,20170121
-34.50,17.50,-0.01280,20170121
-34.50,18.50,-0.01922,20170121
-34.50,19.50,-0.02398,20170121
-34.50,20.50,-0.02642,20170121
-34.50,21.50,-0.02580,20170121
-34.50,22.50,-0.02157,20170121
-34.50,23.50,-0.01367,20170121
-34.50,24.50,-0.00276,20170121
-34.50,25.50,0.00972,20170121
-34.50,26.50,0.02174,20170121
-34.50,27.50,0.03111,20170121
-34.50,28.50,0.03595,20170121
-34.50,29.50,0.03507,20170121
-33.50,17.50,-0.01845,20170121
-33.50,18.50,-0.02470,20170121
-33.50,19.50,-0.02833,20170121
-33.50,20.50,-0.02946,20170121
-33.50,21.50,-0.02812,20170121
-33.50,22.50,-0.02425,20170121
-33.50,23.50,-0.01783,20170121
-33.50,24.50,-0.00916,20170121
-33.50,25.50,0.00089,20170121
-33.50,26.50,0.01088,20170121
-33.50,27.50,0.01903,20170121
-33.50,28.50,0.02367,20170121
-33.50,29.50,0.02363,20170121
-33.50,30.50,0.01845,20170121
-33.50,31.50,0.00838,20170121
-32.50,17.50,-0.02151,20170121
-32.50,18.50,-0.02654,20170121
-32.50,19.50,-0.02810,20170121
-32.50,20.50,-0.02717,20170121
-32.50,21.50,-0.02468,20170121
-32.50,22.50,-0.02113,20170121
-32.50,23.50,-0.01651,20170121
-32.50,24.50,-0.01069,20170121
-32.50,25.50,-0.00383,20170121
-32.50,26.50,0.00334,20170121
-32.50,27.50,0.00957,20170121
-32.50,28.50,0.01349,20170121
-32.50,29.50,0.01400,20170121
-32.50,30.50,0.01055,20170121
-32.50,31.50,0.00317,20170121
-31.50,17.50,-0.02118,20170121
-31.50,18.50,-0.02447,20170121
-31.50,19.50,-0.02373,20170121
-31.50,20.50,-0.02073,20170121
-31.50,21.50,-0.01721,20170121
-31.50,22.50,-0.01413,20170121
-31.50,23.50,-0.01149,20170121
-31.50,24.50,-0.00870,20170121
-31.50,25.50,-0.00524,20170121
-31.50,26.50,-0.00114,20170121
-31.50,27.50,0.00284,20170121
-31.50,28.50,0.00563,20170121
-31.50,29.50,0.00624,20170121
-31.50,30.50,0.00414,20170121
-31.50,31.50,-0.00075,20170121
-31.50,32.50,-0.00819,20170121
-30.50,17.50,-0.01750,20170121
-30.50,18.50,-0.01953,20170121
-30.50,19.50,-0.01742,20170121
-30.50,20.50,-0.01338,20170121
-30.50,21.50,-0.00959,20170121
-30.50,22.50,-0.00727,20170121
-30.50,23.50,-0.00637,20170121
-30.50,24.50,-0.00601,20170121
-30.50,25.50,-0.00519,20170121
-30.50,26.50,-0.00354,20170121
-30.50,27.50,-0.00151,20170121
-30.50,28.50,-0.00001,20170121
-30.50,29.50,0.00011,20170121
-30.50,30.50,-0.00156,20170121
-30.50,31.50,-0.00492,20170121
-30.50,32.50,-0.00971,20170121
-30.50,33.50,-0.01574,20170121
-29.50,17.50,-0.01080,20170121
-29.50,18.50,-0.01295,20170121
-29.50,19.50,-0.01141,20170121
-29.50,20.50,-0.00823,20170121
-29.50,21.50,-0.00549,20170121
-29.50,22.50,-0.00434,20170121
-29.50,23.50,-0.00466,20170121
-29.50,24.50,-0.00547,20170121
-29.50,25.50,-0.00572,20170121
-29.50,26.50,-0.00507,20170121
-29.50,27.50,-0.00400,20170121
-29.50,28.50,-0.00350,20170121
-29.50,29.50,-0.00434,20170121
-29.50,30.50,-0.00666,20170121
-29.50,31.50,-0.00997,20170121
-29.50,32.50,-0.01360,20170121
-29.50,33.50,-0.01719,20170121
-29.50,34.50,-0.02091,20170121
-28.50,17.50,-0.00133,20170121
-28.50,18.50,-0.00510,20170121
-28.50,19.50,-0.00622,20170121
-28.50,20.50,-0.00597,20170121
-28.50,21.50,-0.00575,20170121
-28.50,22.50,-0.00628,20170121
-28.50,23.50,-0.00734,20170121
-28.50,24.50,-0.00806,20170121
-28.50,25.50,-0.00772,20170121
-28.50,26.50,-0.00636,20170121
-28.50,27.50,-0.00490,20170121
-28.50,28.50,-0.00462,20170121
-28.50,29.50,-0.00637,20170121
-28.50,30.50,-0.01003,20170121
-28.50,31.50,-0.01457,20170121
-28.50,32.50,-0.01863,20170121
-28.50,33.50,-0.02130,20170121
-28.50,34.50,-0.02258,20170121
-27.50,17.50,0.01084,20170121
-27.50,18.50,0.00481,20170121
-27.50,19.50,-0.00006,20170121
-27.50,20.50,-0.00391,20170121
-27.50,21.50,-0.00713,20170121
-27.50,22.50,-0.00982,20170121
-27.50,23.50,-0.01156,20170121
-27.50,24.50,-0.01169,20170121
-27.50,25.50,-0.00994,20170121
-27.50,26.50,-0.00687,20170121
-27.50,27.50,-0.00394,20170121
-27.50,28.50,-0.00288,20170121
-27.50,29.50,-0.00481,20170121
-27.50,30.50,-0.00954,20170121
-27.50,31.50,-0.01565,20170121
-27.50,32.50,-0.02107,20170121
-27.50,33.50,-0.02415,20170121
-27.50,34.50,-0.02436,20170121
-27.50,35.50,-0.02242,20170121
-26.50,17.50,0.02553,20170121
-26.50,18.50,0.01796,20170121
-26.50,19.50,0.01008,20170121
-26.50,20.50,0.00269,20170121
-26.50,21.50,-0.00371,20170121
-26.50,22.50,-0.00867,20170121
-26.50,23.50,-0.01158,20170121
-26.50,24.50,-0.01185,20170121
-26.50,25.50,-0.00938,20170121
-26.50,26.50,-0.00500,20170121
-26.50,27.50,-0.00048,20170121
-26.50,28.50,0.00209,20170121
-26.50,29.50,0.00119,20170121
-26.50,30.50,-0.00334,20170121
-26.50,31.50,-0.01010,20170121
-26.50,32.50,-0.01671,20170121
-26.50,33.50,-0.02090,20170121
-26.50,34.50,-0.02141,20170121
-26.50,35.50,-0.01848,20170121
-26.50,36.50,-0.01358,20170121
-25.50,17.50,0.04186,20170121
-25.50,18.50,0.03462,20170121
-25.50,19.50,0.02620,20170121
-25.50,20.50,0.01763,20170121
-25.50,21.50,0.00963,20170121
-25.50,22.50,0.00283,20170121
-25.50,23.50,-0.00201,20170121
-25.50,24.50,-0.00410,20170121
-25.50,25.50,-0.00301,20170121
-25.50,26.50,0.00079,20170121
-25.50,27.50,0.00582,20170121
-25.50,28.50,0.00992,20170121
-25.50,29.50,0.01114,20170121
-25.50,30.50,0.00861,20170121
-25.50,31.50,0.00304,20170121
-25.50,32.50,-0.00356,20170121
-25.50,33.50,-0.00875,20170121
-25.50,34.50,-0.01066,20170121
-25.50,35.50,-0.00877,20170121
-25.50,36.50,-0.00400,20170121
-24.50,17.50,0.05808,20170121
-24.50,18.50,0.05330,20170121
-24.50,19.50,0.04751,20170121
-24.50,20.50,0.04091,20170121
-24.50,21.50,0.03359,20170121
-24.50,22.50,0.02583,20170121
-24.50,23.50,0.01844,20170121
-24.50,24.50,0.01268,20170121
-24.50,25.50,0.00984,20170121
-24.50,26.50,0.01051,20170121
-24.50,27.50,0.01412,20170121
-24.50,28.50,0.01895,20170121
-24.50,29.50,0.02276,20170121
-24.50,30.50,0.02374,20170121
-24.50,31.50,0.02132,20170121
-24.50,32.50,0.01643,20170121
-24.50,33.50,0.01102,20170121
-24.50,34.50,0.00718,20170121
-24.50,35.50,0.00625,20170121
-24.50,36.50,0.00823,20170121
-23.50,17.50,0.07215,20170121
-23.50,18.50,0.07111,20170121
-23.50,19.50,0.07018,20170121
-23.50,20.50,0.06791,20170121
-23.50,21.50,0.06308,20170121
-23.50,22.50,0.05525,20170121
-23.50,23.50,0.04518,20170121
-23.50,24.50,0.03474,20170121
-23.50,25.50,0.02631,20170121
-23.50,26.50,0.02190,20170121
-23.50,27.50,0.02226,20170121
-23.50,28.50,0.02653,20170121
-23.50,29.50,0.03251,20170121
-23.50,30.50,0.03752,20170121
-23.50,31.50,0.03952,20170121
-23.50,32.50,0.03784,20170121
-23.50,33.50,0.03335,20170121
-23.50,34.50,0.02787,20170121
-23.50,35.50,0.02330,20170121
-23.50,36.50,0.02071,20170121
-22.50,17.50,0.08284,20170121
-22.50,18.50,0.08529,20170121
-22.50,19.50,0.08922,20170121
-22.50,20.50,0.09139,20170121
-22.50,21.50,0.08923,20170121
-22.50,22.50,0.08164,20170121
-22.50,23.50,0.06936,20170121
-22.50,24.50,0.05472,20170121
-22.50,25.50,0.04097,20170121
-22.50,26.50,0.03124,20170121
-22.50,27.50,0.02757,20170121
-22.50,28.50,0.03014,20170121
-22.50,29.50,0.03716,20170121
-22.50,30.50,0.04555,20170121
-22.50,31.50,0.05201,20170121
-22.50,32.50,0.05428,20170121
-22.50,33.50,0.05179,20170121
-22.50,34.50,0.04567,20170121
-22.50,35.50,0.03798,20170121
-22.50,36.50,0.03068,20170121
-36.50,17.50,0.00582,20170331
-36.50,18.50,-0.00277,20170331
-36.50,19.50,-0.01008,20170331
-36.50,20.50,-0.01544,20170331
-36.50,21.50,-0.01837,20170331
-36.50,22.50,-0.01854,20170331
-36.50,23.50,-0.01582,20170331
-35.50,17.50,0.01233,20170331
-35.50,18.50,-0.00051,20170331
-35.50,19.50,-0.01264,20170331
-35.50,20.50,-0.02261,20170331
-35.50,21.50,-0.02918,20170331
-35.50,22.50,-0.03154,20170331
-35.50,23.50,-0.02932,20170331
-35.50,24.50,-0.02264,20170331
-35.50,25.50,-0.01213,20170331
-35.50,26.50,0.00106,20170331
-35.50,27.50,0.01530,20170331
-35.50,28.50,0.02872,20170331
-34.50,17.50,0.01137,20170331
-34.50,18.50,-0.00493,20170331
-34.50,19.50,-0.02064,20170331
-34.50,20.50,-0.03360,20170331
-34.50,21.50,-0.04205,20170331
-34.50,22.50,-0.04490,20170331
-34.50,23.50,-0.04180,20170331
-34.50,24.50,-0.03309,20170331
-34.50,25.50,-0.01973,20170331
-34.50,26.50,-0.00327,20170331
-34.50,27.50,0.01426,20170331
-34.50,28.50,0.03060,20170331
-34.50,29.50,0.04360,20170331
-33.50,17.50,0.00485,20170331
-33.50,18.50,-0.01289,20170331
-33.50,19.50,-0.02973,20170331
-33.50,20.50,-0.04310,20170331
-33.50,21.50,-0.05113,20170331
-33.50,22.50,-0.05284,20170331
-33.50,23.50,-0.04816,20170331
-33.50,24.50,-0.03779,20170331
-33.50,25.50,-0.02300,20170331
-33.50,26.50,-0.00551,20170331
-33.50,27.50,0.01259,20170331
-33.50,28.50,0.02907,20170331
-33.50,29.50,0.04184,20170331
-33.50,30.50,0.04940,20170331
-33.50,31.50,0.05125,20170331
-32.50,17.50,-0.00192,20170331
-32.50,18.50,-0.01879,20170331
-32.50,19.50,-0.03408,20170331
-32.50,20.50,-0.04537,20170331
-32.50,21.50,-0.05108,20170331
-32.50,22.50,-0.05069,20170331
-32.50,23.50,-0.04464,20170331
-32.50,24.50,-0.03401,20170331
-32.50,25.50,-0.02021,20170331
-32.50,26.50,-0.00483,20170331
-32.50,27.50,0.01043,20170331
-32.50,28.50,0.02381,20170331
-32.50,29.50,0.03371,20170331
-32.50,30.50,0.03905,20170331
-32.50,31.50,0.03963,20170331
-31.50,17.50,-0.00514,20170331
-31.50,18.50,-0.01930,20170331
-31.50,19.50,-0.03110,20170331
-31.50,20.50,-0.03861,20170331
-31.50,21.50,-0.04091,20170331
-31.50,22.50,-0.03814,20170331
-31.50,23.50,-0.03130,20170331
-31.50,24.50,-0.02178,20170331
-31.50,25.50,-0.01098,20170331
-31.50,26.50,-0.00009,20170331
-31.50,27.50,0.00983,20170331
-31.50,28.50,0.01784,20170331
-31.50,29.50,0.02310,20170331
-31.50,30.50,0.02514,20170331
-31.50,31.50,0.02415,20170331
-31.50,32.50,0.02117,20170331
-30.50,17.50,-0.00565,20170331
-30.50,18.50,-0.01628,20170331
-30.50,19.50,-0.02374,20170331
-30.50,20.50,-0.02684,20170331
-30.50,21.50,-0.02537,20170331
-30.50,22.50,-0.02016,20170331
-30.50,23.50,-0.01272,20170331
-30.50,24.50,-0.00464,20170331
-30.50,25.50,0.00278,20170331
-30.50,26.50,0.00876,20170331
-30.50,27.50,0.01294,20170331
-30.50,28.50,0.01518,20170331
-30.50,29.50,0.01548,20170331
-30.50,30.50,0.01402,20170331
-30.50,31.50,0.01140,20170331
-30.50,32.50,0.00872,20170331
-30.50,33.50,0.00748,20170331
-29.50,17.50,-0.00738,20170331
-29.50,18.50,-0.01466,20170331
-29.50,19.50,-0.01809,20170331
-29.50,20.50,-0.01710,20170331
-29.50,21.50,-0.01210,20170331
-29.50,22.50,-0.00441,20170331
-29.50,23.50,0.00413,20170331
-29.50,24.50,0.01173,20170331
-29.50,25.50,0.01713,20170331
-29.50,26.50,0.01980,20170331
-29.50,27.50,0.01980,20170331
-29.50,28.50,0.01763,20170331
-29.50,29.50,0.01392,20170331
-29.50,30.50,0.00946,20170331
-29.50,31.50,0.00525,20170331
-29.50,32.50,0.00250,20170331
-29.50,33.50,0.00248,20170331
-29.50,34.50,0.00615,20170331
-28.50,17.50,-0.01226,20170331
-28.50,18.50,-0.01711,20170331
-28.50,19.50,-0.01768,20170331
-28.50,20.50,-0.01370,20170331
-28.50,21.50,-0.00590,20170331
-28.50,22.50,0.00415,20170331
-28.50,23.50,0.01443,20170331
-28.50,24.50,0.02298,20170331
-28.50,25.50,0.02841,20170331
-28.50,26.50,0.03012,20170331
-28.50,27.50,0.02830,20170331
-28.50,28.50,0.02370,20170331
-28.50,29.50,0.01740,20170331
-28.50,30.50,0.01071,20170331
-28.50,31.50,0.00502,20170331
-28.50,32.50,0.00173,20170331
-28.50,33.50,0.00195,20170331
-28.50,34.50,0.00625,20170331
-27.50,17.50,-0.01626,20170331
-27.50,18.50,-0.01990,20170331
-27.50,19.50,-0.01913,20170331
-27.50,20.50,-0.01369,20170331
-27.50,21.50,-0.00430,20170331
-27.50,22.50,0.00744,20170331
-27.50,23.50,0.01943,20170331
-27.50,24.50,0.02955,20170331
-27.50,25.50,0.03616,20170331
-27.50,26.50,0.03843,20170331
-27.50,27.50,0.03636,20170331
-27.50,28.50,0.03073,20170331
-27.50,29.50,0.02289,20170331
-27.50,30.50,0.01455,20170331
-27.50,31.50,0.00752,20170331
-27.50,32.50,0.00343,20170331
-27.50,33.50,0.00332,20170331
-27.50,34.50,0.00742,20170331
-27.50,35.50,0.01500,20170331
-26.50,17.50,-0.01093,20170331
-26.50,18.50,-0.01425,20170331
-26.50,19.50,-0.01340,20170331
-26.50,20.50,-0.00789,20170331
-26.50,21.50,0.00170,20170331
-26.50,22.50,0.01382,20170331
-26.50,23.50,0.02635,20170331
-26.50,24.50,0.03710,20170331
-26.50,25.50,0.04426,20170331
-26.50,26.50,0.04678,20170331
-26.50,27.50,0.04447,20170331
-26.50,28.50,0.03801,20170331
-26.50,29.50,0.02890,20170331
-26.50,30.50,0.01915,20170331
-26.50,31.50,0.01095,20170331
-26.50,32.50,0.00612,20170331
-26.50,33.50,0.00567,20170331
-26.50,34.50,0.00945,20170331
-26.50,35.50,0.01631,20170331
-26.50,36.50,0.02450,20170331
-25.50,17.50,0.01008,20170331
-25.50,18.50,0.00702,20170331
-25.50,19.50,0.00765,20170331
-25.50,20.50,0.01262,20170331
-25.50,21.50,0.02138,20170331
-25.50,22.50,0.03236,20170331
-25.50,23.50,0.04351,20170331
-25.50,24.50,0.05273,20170331
-25.50,25.50,0.05837,20170331
-25.50,26.50,0.05941,20170331
-25.50,27.50,0.05564,20170331
-25.50,28.50,0.04771,20170331
-25.50,29.50,0.03711,20170331
-25.50,30.50,0.02604,20170331
-25.50,31.50,0.01686,20170331
-25.50,32.50,0.01153,20170331
-25.50,33.50,0.01091,20170331
-25.50,34.50,0.01454,20170331
-25.50,35.50,0.02080,20170331
-25.50,36.50,0.02764,20170331
-24.50,17.50,0.04459,20170331
-24.50,18.50,0.04278,20170331
-24.50,19.50,0.04409,20170331
-24.50,20.50,0.04900,20170331
-24.50,21.50,0.05670,20170331
-24.50,22.50,0.06550,20170331
-24.50,23.50,0.07348,20170331
-24.50,24.50,0.07900,20170331
-24.50,25.50,0.08095,20170331
-24.50,26.50,0.07875,20170331
-24.50,27.50,0.07238,20170331
-24.50,28.50,0.06248,20170331
-24.50,29.50,0.05043,20170331
-24.50,30.50,0.03831,20170331
-24.50,31.50,0.02846,20170331
-24.50,32.50,0.02277,20170331
-24.50,33.50,0.02197,20170331
-24.50,34.50,0.02531,20170331
-24.50,35.50,0.03084,20170331
-24.50,36.50,0.03622,20170331
-23.50,17.50,0.08150,20170331
-23.50,18.50,0.08256,20170331
-23.50,19.50,0.08617,20170331
-23.50,20.50,0.09221,20170331
-23.50,21.50,0.09931,20170331
-23.50,22.50,0.10564,20170331
-23.50,23.50,0.10964,20170331
-23.50,24.50,0.11047,20170331
-23.50,25.50,0.10789,20170331
-23.50,26.50,0.10203,20170331
-23.50,27.50,0.09319,20170331
-23.50,28.50,0.08191,20170331
-23.50,29.50,0.06926,20170331
-23.50,30.50,0.05690,20170331
-23.50,31.50,0.04686,20170331
-23.50,32.50,0.04084,20170331
-23.50,33.50,0.03946,20170331
-23.50,34.50,0.04189,20170331
-23.50,35.50,0.04607,20170331
